1712785245.44108, 142.475, 135.862, 139.453, 143.982
1712785246.44198, 150.683, 119.545, 168.078, 115.362
1712785247.44301, 129.339, 150.529, 130.074, 161.287
1712785248.44403, 165.363, 143.269, 157.075, 123.095
1712785249.44505, 95.2, 158.9, 169.041, 146.14
1712785250.446, 160.897, 152.78, 119.702, 136.957
1712785251.44703, 132.296, 122.566, 86.129, 87.918
1712785252.44805, 132.793, 122.53, 128.281, 127.28
1712785253.44908, 130.813, 123.33, 108.419, 84.854
1712785254.44999, 125.581, 119.265, 128.616, 117.158
1712785255.45101, 132.173, 127.663, 138.75, 124.6
1712785256.45204, 132.826, 75.757, 96.647, 81.316
1712785257.45307, 95.996, 153.483, 144.065, 158.548
1712785258.45398, 122.837, 128.919, 117.886, 127.952
1712785259.45501, 132.659, 141.44, 128.674, 157.866
1712785260.45603, 134.884, 137.529, 129.075, 135.994
1712785261.45707, 110.841, 158.706, 173.662, 169.127
1712785262.45833, 130.059, 141.585, 125.452, 132.556
1712785263.45936, 176.073, 137.662, 125.847, 121.37
1712785264.46039, 173.097, 166.551, 167.325, 125.822
1712785265.46141, 112.795, 98.729, 176.379, 136.465
1712785266.46201, 133.461, 135.019, 131.233, 127.556
1712785267.46303, 167.238, 159.943, 117.934, 120.25
1712785268.46406, 139.397, 120.263, 75.295, 108.841
1712785269.46509, 122.279, 124.804, 136.738, 121.003
1712785270.466, 87.918, 84.318, 110.292, 100.821
1712785271.46703, 127.608, 102.226, 113.361, 117.386
1712785272.46805, 119.141, 87.151, 166.217, 118.63
1712785273.46909, 137.318, 141.179, 127.822, 139.608
1712785274.46999, 103.874, 162.454, 164.788, 124.72
1712785275.47101, 117.746, 160.798, 142.31, 83.749
1712785276.47204, 178.769, 157.843, 118.096, 120.204
1712785277.47307, 130.591, 151.822, 126.675, 149.249
1712785278.47399, 91.767, 84.069, 104.635, 140.549
1712785279.47477, 128.037, 133.638, 118.18, 137.251
1712785280.47579, 166.51, 145.63, 111.416, 125.097
1712785281.47682, 134.546, 153.399, 124.693, 77.607
1712785282.47803, 129.223, 110.444, 123.822, 103.857
1712785283.47906, 109.548, 90.141, 86.158, 145.095
1712785284.48009, 135.204, 150.064, 113.848, 134.243
1712785285.48112, 101.01, 87.429, 109.863, 129.57
1712785286.48206, 118.484, 119.627, 132.295, 127.632
1712785287.48254, 162.515, 156.467, 136.188, 121.038
1712785288.48357, 132.321, 131.584, 124.983, 76.69
1712785289.4846, 122.171, 127.794, 130.046, 132.031
1712785290.48563, 135.837, 83.88, 105.301, 166.977
1712785291.48608, 122.689, 127.366, 131.109, 132.882
1712785292.4871, 136.733, 132.684, 101.897, 155.549
1712785293.48814, 143.854, 173.359, 120.66, 125.55
1712785294.48917, 105.466, 107.557, 134.564, 76.394
1712785295.48998, 100.728, 117.289, 111.119, 100.097
1712785296.49101, 130.363, 121.552, 124.539, 121.835
1712785297.49204, 82.79, 84.017, 103.058, 84.786
1712785298.49307, 125.412, 83.507, 115.832, 93.679
1712785299.49399, 124.781, 126.63, 129.069, 133.315
1712785300.49502, 122.804, 139.038, 93.265, 80.311
1712785301.49605, 120.014, 106.499, 126.814, 135.942
1712785302.49707, 82.367, 82.166, 98.879, 82.788
1712785303.49801, 123.99, 123.814, 130.18, 87.199
1712785304.49904, 87.07, 85.282, 103.886, 96.066
1712785305.50007, 123.011, 127.022, 126.454, 133.23
1712785306.50116, 130.941, 88.492, 111.109, 94.843
1712785307.50199, 128.588, 124.668, 117.244, 108.781
1712785308.50722, 129.699, 153.066, 106.446, 109.324
1712785309.50824, 133.283, 140.441, 126.465, 124.074
1712785310.50926, 124.472, 118.39, 152.756, 153.927
1712785311.51, 90.664, 84.849, 99.203, 78.51
1712785312.51102, 127.139, 142.518, 119.354, 121.329
1712785313.51204, 123.281, 117.065, 130.637, 135.434
1712785314.51935, 133.472, 138.82, 127.778, 130.183
1712785315.52038, 150.708, 142.437, 101.302, 96.277
1712785316.52141, 123.901, 130.198, 104.716, 143.43
1712785317.52199, 135.315, 137.209, 87.222, 80.452
1712785318.52301, 132.427, 139.392, 127.932, 73.598
